,timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,day_of_the_week,day_of_the_month,hour_of_the_day,month,year,year_month
10666,2016-03-25 15:00:00,2881,15.0,15.0,40.5,8.5,1.0,1.0,0.0,0.0,Friday,25,15:00,March,2016,2016-03
10667,2016-03-25 16:00:00,2875,14.0,14.0,41.0,10.0,1.0,1.0,0.0,0.0,Friday,25,16:00,March,2016,2016-03
10668,2016-03-25 17:00:00,2342,14.0,14.0,41.0,11.0,1.0,1.0,0.0,0.0,Friday,25,17:00,March,2016,2016-03
10669,2016-03-25 18:00:00,1838,13.0,13.0,44.0,9.0,1.0,1.0,0.0,0.0,Friday,25,18:00,March,2016,2016-03
10670,2016-03-25 19:00:00,912,11.0,11.0,62.0,16.0,1.0,1.0,0.0,0.0,Friday,25,19:00,March,2016,2016-03
10671,2016-03-25 20:00:00,675,10.0,8.0,62.0,17.0,1.0,1.0,0.0,0.0,Friday,25,20:00,March,2016,2016-03
10672,2016-03-25 21:00:00,468,9.5,7.5,64.0,14.0,1.0,1.0,0.0,0.0,Friday,25,21:00,March,2016,2016-03
10673,2016-03-25 22:00:00,455,9.0,7.0,64.0,13.0,1.0,1.0,0.0,0.0,Friday,25,22:00,March,2016,2016-03
10674,2016-03-25 23:00:00,398,8.0,6.0,76.0,11.0,1.0,1.0,0.0,0.0,Friday,25,23:00,March,2016,2016-03
10675,2016-03-26 00:00:00,293,8.0,6.0,68.5,9.0,1.0,0.0,1.0,0.0,Saturday,26,00:00,March,2016,2016-03
10676,2016-03-26 01:00:00,219,8.5,6.5,68.5,11.0,1.0,0.0,1.0,0.0,Saturday,26,01:00,March,2016,2016-03
10677,2016-03-26 02:00:00,136,9.0,7.0,76.0,12.0,1.0,0.0,1.0,0.0,Saturday,26,02:00,March,2016,2016-03
10678,2016-03-26 03:00:00,79,9.0,7.5,76.0,10.0,1.0,0.0,1.0,0.0,Saturday,26,03:00,March,2016,2016-03
10679,2016-03-26 04:00:00,101,9.0,7.0,82.0,15.0,2.0,0.0,1.0,0.0,Saturday,26,04:00,March,2016,2016-03
10680,2016-03-26 05:00:00,81,10.0,8.0,76.0,18.0,2.0,0.0,1.0,0.0,Saturday,26,05:00,March,2016,2016-03
10681,2016-03-26 06:00:00,91,10.0,8.0,76.0,19.0,2.0,0.0,1.0,0.0,Saturday,26,06:00,March,2016,2016-03
10682,2016-03-26 07:00:00,162,9.0,6.0,76.0,18.0,3.0,0.0,1.0,0.0,Saturday,26,07:00,March,2016,2016-03
10683,2016-03-26 08:00:00,348,9.0,6.0,82.0,20.0,3.0,0.0,1.0,0.0,Saturday,26,08:00,March,2016,2016-03
10684,2016-03-26 09:00:00,601,10.0,7.0,85.0,23.0,3.0,0.0,1.0,0.0,Saturday,26,09:00,March,2016,2016-03
10685,2016-03-26 10:00:00,795,11.0,11.0,88.0,26.0,3.0,0.0,1.0,0.0,Saturday,26,10:00,March,2016,2016-03
10686,2016-03-26 11:00:00,1131,12.0,12.0,82.0,30.5,3.0,0.0,1.0,0.0,Saturday,26,11:00,March,2016,2016-03
10687,2016-03-26 12:00:00,1113,12.0,12.0,82.0,25.0,4.0,0.0,1.0,0.0,Saturday,26,12:00,March,2016,2016-03
10688,2016-03-26 13:00:00,950,12.5,12.5,85.0,28.0,7.0,0.0,1.0,0.0,Saturday,26,13:00,March,2016,2016-03
10689,2016-03-26 14:00:00,1144,13.0,13.0,82.0,29.0,3.0,0.0,1.0,0.0,Saturday,26,14:00,March,2016,2016-03
10690,2016-03-26 15:00:00,995,14.0,14.0,77.0,28.5,3.0,0.0,1.0,0.0,Saturday,26,15:00,March,2016,2016-03
10691,2016-03-26 16:00:00,803,14.0,14.0,82.0,32.0,7.0,0.0,1.0,0.0,Saturday,26,16:00,March,2016,2016-03
10692,2016-03-26 17:00:00,682,14.0,14.0,82.0,35.0,7.0,0.0,1.0,0.0,Saturday,26,17:00,March,2016,2016-03
10693,2016-03-26 18:00:00,329,11.5,9.0,88.0,40.0,7.0,0.0,1.0,0.0,Saturday,26,18:00,March,2016,2016-03
10694,2016-03-27 00:00:00,179,9.0,5.0,87.0,29.5,7.0,0.0,1.0,0.0,Sunday,27,00:00,March,2016,2016-03
10695,2016-03-27 11:00:00,687,9.0,5.0,76.0,37.0,3.0,0.0,1.0,0.0,Sunday,27,11:00,March,2016,2016-03
10696,2016-03-27 12:00:00,626,8.5,4.5,73.5,30.5,2.0,0.0,1.0,0.0,Sunday,27,12:00,March,2016,2016-03
10697,2016-03-27 13:00:00,668,11.0,11.0,67.0,31.0,2.0,0.0,1.0,0.0,Sunday,27,13:00,March,2016,2016-03
10698,2016-03-27 14:00:00,553,10.5,8.5,64.5,42.5,7.0,0.0,1.0,0.0,Sunday,27,14:00,March,2016,2016-03
10699,2016-03-27 15:00:00,1006,11.0,11.0,58.0,36.0,2.0,0.0,1.0,0.0,Sunday,27,15:00,March,2016,2016-03
10700,2016-03-27 16:00:00,1071,11.0,11.0,58.0,38.0,2.0,0.0,1.0,0.0,Sunday,27,16:00,March,2016,2016-03
10701,2016-03-27 17:00:00,1109,11.0,11.0,58.0,37.0,2.0,0.0,1.0,0.0,Sunday,27,17:00,March,2016,2016-03
10702,2016-03-27 18:00:00,1015,10.0,6.5,67.0,29.5,3.0,0.0,1.0,0.0,Sunday,27,18:00,March,2016,2016-03
10703,2016-03-27 19:00:00,664,9.5,6.5,71.5,23.5,7.0,0.0,1.0,0.0,Sunday,27,19:00,March,2016,2016-03
10704,2016-03-27 20:00:00,153,8.5,6.5,84.5,14.0,7.0,0.0,1.0,0.0,Sunday,27,20:00,March,2016,2016-03
10705,2016-03-27 21:00:00,154,9.0,6.0,82.0,20.0,7.0,0.0,1.0,0.0,Sunday,27,21:00,March,2016,2016-03
10706,2016-03-27 22:00:00,156,9.0,6.0,84.5,18.5,7.0,0.0,1.0,0.0,Sunday,27,22:00,March,2016,2016-03
10707,2016-03-27 23:00:00,82,9.0,6.0,87.0,26.0,7.0,0.0,1.0,0.0,Sunday,27,23:00,March,2016,2016-03
10708,2016-03-28 00:00:00,56,9.0,5.0,87.0,29.5,7.0,1.0,0.0,0.0,Monday,28,00:00,March,2016,2016-03
10709,2016-03-28 01:00:00,34,8.0,3.5,87.0,39.0,7.0,1.0,0.0,0.0,Monday,28,01:00,March,2016,2016-03
10710,2016-03-28 02:00:00,21,8.0,3.0,87.0,40.5,7.0,1.0,0.0,0.0,Monday,28,02:00,March,2016,2016-03
10711,2016-03-28 03:00:00,34,9.0,4.5,82.0,40.5,7.0,1.0,0.0,0.0,Monday,28,03:00,March,2016,2016-03
10712,2016-03-28 04:00:00,33,9.5,5.5,81.5,39.5,7.0,1.0,0.0,0.0,Monday,28,04:00,March,2016,2016-03
10713,2016-03-28 05:00:00,14,10.0,6.0,85.0,41.5,7.0,1.0,0.0,0.0,Monday,28,05:00,March,2016,2016-03
10714,2016-03-28 06:00:00,47,9.0,4.0,73.5,52.0,7.0,1.0,0.0,0.0,Monday,28,06:00,March,2016,2016-03
10715,2016-03-28 07:00:00,47,8.0,3.0,76.0,46.0,3.0,1.0,0.0,0.0,Monday,28,07:00,March,2016,2016-03
10716,2016-03-28 08:00:00,65,5.0,-2.0,87.0,54.0,7.0,1.0,0.0,0.0,Monday,28,08:00,March,2016,2016-03
10717,2016-03-28 09:00:00,169,7.5,2.0,73.5,50.0,3.0,1.0,0.0,0.0,Monday,28,09:00,March,2016,2016-03
10718,2016-03-28 10:00:00,410,9.0,4.5,66.0,41.0,3.0,1.0,0.0,0.0,Monday,28,10:00,March,2016,2016-03
10719,2016-03-28 11:00:00,615,10.5,8.5,58.0,37.0,2.0,1.0,0.0,0.0,Monday,28,11:00,March,2016,2016-03
10720,2016-03-28 12:00:00,889,11.0,11.0,48.5,42.5,2.0,1.0,0.0,0.0,Monday,28,12:00,March,2016,2016-03
10721,2016-03-28 13:00:00,1146,12.0,12.0,45.5,43.5,1.0,1.0,0.0,0.0,Monday,28,13:00,March,2016,2016-03
10722,2016-03-28 14:00:00,1300,11.5,11.5,45.5,32.0,1.0,1.0,0.0,0.0,Monday,28,14:00,March,2016,2016-03
10723,2016-03-28 15:00:00,1589,12.0,12.0,44.0,33.0,2.0,1.0,0.0,0.0,Monday,28,15:00,March,2016,2016-03
10724,2016-03-28 16:00:00,1283,11.5,11.5,50.5,29.5,2.0,1.0,0.0,0.0,Monday,28,16:00,March,2016,2016-03
10725,2016-03-28 17:00:00,342,8.0,4.5,79.0,27.5,7.0,1.0,0.0,0.0,Monday,28,17:00,March,2016,2016-03
10726,2016-03-28 18:00:00,638,8.0,5.0,84.5,15.0,7.0,1.0,0.0,0.0,Monday,28,18:00,March,2016,2016-03
10727,2016-03-28 19:00:00,491,8.0,5.5,82.0,16.5,2.0,1.0,0.0,0.0,Monday,28,19:00,March,2016,2016-03
10728,2016-03-28 20:00:00,307,7.5,4.5,81.5,18.0,2.0,1.0,0.0,0.0,Monday,28,20:00,March,2016,2016-03
10729,2016-03-28 21:00:00,274,7.0,4.0,81.0,18.5,2.0,1.0,0.0,0.0,Monday,28,21:00,March,2016,2016-03
10730,2016-03-28 22:00:00,240,7.0,3.0,81.0,24.0,1.0,1.0,0.0,0.0,Monday,28,22:00,March,2016,2016-03
10731,2016-03-28 23:00:00,172,7.0,3.5,78.5,20.5,2.0,1.0,0.0,0.0,Monday,28,23:00,March,2016,2016-03
10732,2016-03-29 00:00:00,115,7.0,4.0,76.0,19.0,2.0,0.0,0.0,0.0,Tuesday,29,00:00,March,2016,2016-03
10733,2016-03-29 01:00:00,73,6.0,2.0,81.0,21.0,2.0,0.0,0.0,0.0,Tuesday,29,01:00,March,2016,2016-03
10734,2016-03-29 02:00:00,67,6.0,3.0,81.0,18.0,2.0,0.0,0.0,0.0,Tuesday,29,02:00,March,2016,2016-03
10735,2016-03-29 03:00:00,27,7.0,4.0,81.0,19.0,4.0,0.0,0.0,0.0,Tuesday,29,03:00,March,2016,2016-03
10736,2016-03-29 04:00:00,44,7.0,3.5,81.0,22.0,4.0,0.0,0.0,0.0,Tuesday,29,04:00,March,2016,2016-03
10737,2016-03-29 05:00:00,96,7.0,3.5,81.0,22.0,3.0,0.0,0.0,0.0,Tuesday,29,05:00,March,2016,2016-03
10738,2016-03-29 06:00:00,448,7.0,3.5,76.0,21.0,3.0,0.0,0.0,0.0,Tuesday,29,06:00,March,2016,2016-03
10739,2016-03-29 07:00:00,1512,7.0,3.0,76.0,22.0,2.0,0.0,0.0,0.0,Tuesday,29,07:00,March,2016,2016-03
10740,2016-03-29 08:00:00,3126,8.0,4.0,68.5,26.0,2.0,0.0,0.0,0.0,Tuesday,29,08:00,March,2016,2016-03
10741,2016-03-29 09:00:00,1718,9.0,5.0,64.0,30.0,2.0,0.0,0.0,0.0,Tuesday,29,09:00,March,2016,2016-03
10742,2016-03-29 10:00:00,768,10.0,6.0,58.0,33.0,2.0,0.0,0.0,0.0,Tuesday,29,10:00,March,2016,2016-03
10743,2016-03-29 11:00:00,797,10.5,9.0,52.0,26.0,2.0,0.0,0.0,0.0,Tuesday,29,11:00,March,2016,2016-03
10744,2016-03-29 12:00:00,913,10.5,9.0,58.0,28.0,2.0,0.0,0.0,0.0,Tuesday,29,12:00,March,2016,2016-03
10745,2016-03-29 13:00:00,871,11.5,11.5,56.5,26.0,2.0,0.0,0.0,0.0,Tuesday,29,13:00,March,2016,2016-03
10746,2016-03-29 14:00:00,973,12.5,12.5,39.5,27.0,1.0,0.0,0.0,0.0,Tuesday,29,14:00,March,2016,2016-03
10747,2016-03-29 15:00:00,1053,12.5,12.5,38.5,23.0,1.0,0.0,0.0,0.0,Tuesday,29,15:00,March,2016,2016-03
10748,2016-03-29 16:00:00,1365,12.0,12.0,47.5,27.0,7.0,0.0,0.0,0.0,Tuesday,29,16:00,March,2016,2016-03
10749,2016-03-29 17:00:00,1710,9.0,5.5,68.5,26.5,7.0,0.0,0.0,0.0,Tuesday,29,17:00,March,2016,2016-03
10750,2016-03-29 18:00:00,1090,8.5,5.0,76.5,25.0,7.0,0.0,0.0,0.0,Tuesday,29,18:00,March,2016,2016-03
10751,2016-03-29 19:00:00,609,7.0,3.5,87.0,19.5,7.0,0.0,0.0,0.0,Tuesday,29,19:00,March,2016,2016-03
10752,2016-03-29 20:00:00,512,8.0,5.5,82.0,16.5,2.0,0.0,0.0,0.0,Tuesday,29,20:00,March,2016,2016-03
10753,2016-03-29 21:00:00,410,8.0,4.5,82.0,22.0,2.0,0.0,0.0,0.0,Tuesday,29,21:00,March,2016,2016-03
10754,2016-03-29 22:00:00,318,7.5,4.5,78.5,20.0,2.0,0.0,0.0,0.0,Tuesday,29,22:00,March,2016,2016-03
10755,2016-03-29 23:00:00,199,7.0,4.0,81.0,15.0,1.0,0.0,0.0,0.0,Tuesday,29,23:00,March,2016,2016-03
10756,2016-03-30 00:00:00,109,7.0,4.0,81.0,17.0,2.0,0.0,0.0,0.0,Wednesday,30,00:00,March,2016,2016-03
10757,2016-03-30 01:00:00,75,7.0,4.0,81.0,18.5,1.0,0.0,0.0,0.0,Wednesday,30,01:00,March,2016,2016-03
10758,2016-03-30 02:00:00,52,7.0,4.0,81.0,19.0,1.0,0.0,0.0,0.0,Wednesday,30,02:00,March,2016,2016-03
10759,2016-03-30 03:00:00,33,6.5,3.5,81.0,18.0,1.0,0.0,0.0,0.0,Wednesday,30,03:00,March,2016,2016-03
10760,2016-03-30 04:00:00,36,6.0,3.0,87.0,15.0,2.0,0.0,0.0,0.0,Wednesday,30,04:00,March,2016,2016-03
10761,2016-03-30 05:00:00,87,6.0,3.0,81.0,16.0,1.0,0.0,0.0,0.0,Wednesday,30,05:00,March,2016,2016-03
10762,2016-03-30 06:00:00,545,6.0,3.0,81.0,18.0,2.0,0.0,0.0,0.0,Wednesday,30,06:00,March,2016,2016-03
10763,2016-03-30 07:00:00,1727,6.5,3.5,78.5,18.5,1.0,0.0,0.0,0.0,Wednesday,30,07:00,March,2016,2016-03
10764,2016-03-30 08:00:00,3572,7.5,4.5,73.5,18.5,1.0,0.0,0.0,0.0,Wednesday,30,08:00,March,2016,2016-03
10765,2016-03-30 09:00:00,1710,8.5,5.5,71.0,19.0,2.0,0.0,0.0,0.0,Wednesday,30,09:00,March,2016,2016-03
10766,2016-03-30 10:00:00,896,9.5,6.5,64.0,20.0,2.0,0.0,0.0,0.0,Wednesday,30,10:00,March,2016,2016-03
10767,2016-03-30 11:00:00,880,10.5,9.0,60.0,24.0,2.0,0.0,0.0,0.0,Wednesday,30,11:00,March,2016,2016-03
10768,2016-03-30 12:00:00,1063,12.0,12.0,50.5,21.5,2.0,0.0,0.0,0.0,Wednesday,30,12:00,March,2016,2016-03
10769,2016-03-30 13:00:00,1178,12.5,12.5,47.0,23.0,2.0,0.0,0.0,0.0,Wednesday,30,13:00,March,2016,2016-03
10770,2016-03-30 14:00:00,1081,12.0,12.0,47.5,25.0,2.0,0.0,0.0,0.0,Wednesday,30,14:00,March,2016,2016-03
10771,2016-03-30 15:00:00,1162,13.0,13.0,47.0,19.0,2.0,0.0,0.0,0.0,Wednesday,30,15:00,March,2016,2016-03
10772,2016-03-30 16:00:00,1540,13.0,13.0,44.0,20.5,2.0,0.0,0.0,0.0,Wednesday,30,16:00,March,2016,2016-03
10773,2016-03-30 17:00:00,2941,12.5,12.5,45.5,17.0,1.0,0.0,0.0,0.0,Wednesday,30,17:00,March,2016,2016-03
10774,2016-03-30 18:00:00,3189,12.0,12.0,51.0,13.0,2.0,0.0,0.0,0.0,Wednesday,30,18:00,March,2016,2016-03
10775,2016-03-30 19:00:00,1894,10.5,9.5,60.0,17.0,7.0,0.0,0.0,0.0,Wednesday,30,19:00,March,2016,2016-03
10776,2016-03-30 20:00:00,1111,9.5,7.5,64.0,13.0,2.0,0.0,0.0,0.0,Wednesday,30,20:00,March,2016,2016-03
10777,2016-03-30 21:00:00,711,9.5,7.5,69.0,12.0,2.0,0.0,0.0,0.0,Wednesday,30,21:00,March,2016,2016-03
10778,2016-03-30 22:00:00,533,9.0,7.5,71.0,11.0,2.0,0.0,0.0,0.0,Wednesday,30,22:00,March,2016,2016-03
10779,2016-03-30 23:00:00,391,9.0,7.0,71.0,12.0,1.0,0.0,0.0,0.0,Wednesday,30,23:00,March,2016,2016-03
10780,2016-03-31 00:00:00,164,8.0,6.5,76.0,8.0,1.0,0.0,0.0,0.0,Thursday,31,00:00,March,2016,2016-03
10781,2016-03-31 01:00:00,82,8.5,8.0,74.0,5.0,1.0,0.0,0.0,0.0,Thursday,31,01:00,March,2016,2016-03
10782,2016-03-31 02:00:00,94,8.0,7.0,71.0,6.0,1.0,0.0,0.0,0.0,Thursday,31,02:00,March,2016,2016-03
10783,2016-03-31 03:00:00,48,7.0,6.0,73.5,6.5,1.0,0.0,0.0,0.0,Thursday,31,03:00,March,2016,2016-03
10784,2016-03-31 04:00:00,30,7.0,6.5,71.0,5.0,1.0,0.0,0.0,0.0,Thursday,31,04:00,March,2016,2016-03
10785,2016-03-31 05:00:00,104,6.0,5.0,76.0,6.0,1.0,0.0,0.0,0.0,Thursday,31,05:00,March,2016,2016-03
10786,2016-03-31 06:00:00,533,6.0,4.0,76.0,7.0,1.0,0.0,0.0,0.0,Thursday,31,06:00,March,2016,2016-03
10787,2016-03-31 07:00:00,1890,6.0,4.0,76.0,9.0,1.0,0.0,0.0,0.0,Thursday,31,07:00,March,2016,2016-03
10788,2016-03-31 08:00:00,3635,6.5,4.5,73.5,8.0,1.0,0.0,0.0,0.0,Thursday,31,08:00,March,2016,2016-03
10789,2016-03-31 09:00:00,1929,7.0,5.0,71.0,11.0,1.0,0.0,0.0,0.0,Thursday,31,09:00,March,2016,2016-03
10790,2016-03-31 10:00:00,961,9.0,7.0,62.0,15.0,1.0,0.0,0.0,0.0,Thursday,31,10:00,March,2016,2016-03
10791,2016-03-31 11:00:00,967,10.0,8.0,56.0,16.0,2.0,0.0,0.0,0.0,Thursday,31,11:00,March,2016,2016-03
10792,2016-03-31 12:00:00,1259,10.5,9.5,48.5,15.0,2.0,0.0,0.0,0.0,Thursday,31,12:00,March,2016,2016-03
10793,2016-03-31 13:00:00,1344,11.5,11.5,44.0,17.0,2.0,0.0,0.0,0.0,Thursday,31,13:00,March,2016,2016-03
10794,2016-03-31 14:00:00,1280,12.0,12.0,42.5,18.0,2.0,0.0,0.0,0.0,Thursday,31,14:00,March,2016,2016-03
10795,2016-03-31 15:00:00,1306,12.0,12.0,39.5,14.0,2.0,0.0,0.0,0.0,Thursday,31,15:00,March,2016,2016-03
10796,2016-03-31 16:00:00,1739,12.0,12.0,41.0,14.0,1.0,0.0,0.0,0.0,Thursday,31,16:00,March,2016,2016-03
10797,2016-03-31 17:00:00,3170,12.0,12.0,39.5,14.0,1.0,0.0,0.0,0.0,Thursday,31,17:00,March,2016,2016-03
10798,2016-03-31 18:00:00,3206,10.5,9.5,60.0,19.5,2.0,0.0,0.0,0.0,Thursday,31,18:00,March,2016,2016-03
10799,2016-03-31 19:00:00,1842,10.0,8.0,62.0,19.0,2.0,0.0,0.0,0.0,Thursday,31,19:00,March,2016,2016-03
10800,2016-03-31 20:00:00,1001,9.0,8.0,62.0,7.5,2.0,0.0,0.0,0.0,Thursday,31,20:00,March,2016,2016-03
10801,2016-03-31 21:00:00,726,8.0,7.5,71.0,5.5,2.0,0.0,0.0,0.0,Thursday,31,21:00,March,2016,2016-03
10802,2016-03-31 22:00:00,600,7.5,7.0,73.5,5.0,1.0,0.0,0.0,0.0,Thursday,31,22:00,March,2016,2016-03
10803,2016-03-31 23:00:00,394,7.0,6.5,76.0,5.0,1.0,0.0,0.0,0.0,Thursday,31,23:00,March,2016,2016-03
10804,2016-04-01 00:00:00,216,6.5,6.5,78.5,2.0,1.0,0.0,0.0,0.0,Friday,1,00:00,April,2016,2016-04
10805,2016-04-01 01:00:00,136,5.5,5.5,84.0,0.0,1.0,0.0,0.0,0.0,Friday,1,01:00,April,2016,2016-04
10806,2016-04-01 02:00:00,100,5.0,5.0,84.0,2.0,1.0,0.0,0.0,0.0,Friday,1,02:00,April,2016,2016-04
10807,2016-04-01 03:00:00,56,4.5,4.5,90.0,0.0,1.0,0.0,0.0,0.0,Friday,1,03:00,April,2016,2016-04
10808,2016-04-01 04:00:00,53,4.0,4.0,90.0,0.0,1.0,0.0,0.0,0.0,Friday,1,04:00,April,2016,2016-04
10809,2016-04-01 05:00:00,97,3.5,3.0,87.0,3.0,1.0,0.0,0.0,0.0,Friday,1,05:00,April,2016,2016-04
10810,2016-04-01 06:00:00,495,3.0,3.0,87.0,2.0,1.0,0.0,0.0,0.0,Friday,1,06:00,April,2016,2016-04
10811,2016-04-01 07:00:00,1630,4.0,3.0,87.0,5.5,1.0,0.0,0.0,0.0,Friday,1,07:00,April,2016,2016-04
10812,2016-04-01 08:00:00,3485,6.0,4.0,78.5,8.0,1.0,0.0,0.0,0.0,Friday,1,08:00,April,2016,2016-04
10813,2016-04-01 09:00:00,1911,9.0,7.5,64.5,8.0,1.0,0.0,0.0,0.0,Friday,1,09:00,April,2016,2016-04
10814,2016-04-01 10:00:00,999,10.5,9.5,52.0,12.0,1.0,0.0,0.0,0.0,Friday,1,10:00,April,2016,2016-04
10815,2016-04-01 11:00:00,1035,11.5,11.5,48.5,17.0,1.0,0.0,0.0,0.0,Friday,1,11:00,April,2016,2016-04
10816,2016-04-01 12:00:00,1317,12.0,12.0,47.0,18.0,1.0,0.0,0.0,0.0,Friday,1,12:00,April,2016,2016-04
10817,2016-04-01 13:00:00,1357,13.0,13.0,49.0,19.5,2.0,0.0,0.0,0.0,Friday,1,13:00,April,2016,2016-04
10818,2016-04-01 14:00:00,1299,12.5,12.5,49.0,20.5,2.0,0.0,0.0,0.0,Friday,1,14:00,April,2016,2016-04
10819,2016-04-01 15:00:00,1431,12.5,12.5,47.0,21.0,2.0,0.0,0.0,0.0,Friday,1,15:00,April,2016,2016-04
10820,2016-04-01 16:00:00,1750,12.0,12.0,51.0,21.0,2.0,0.0,0.0,0.0,Friday,1,16:00,April,2016,2016-04
10821,2016-04-01 17:00:00,3015,11.0,11.0,50.5,22.0,2.0,0.0,0.0,0.0,Friday,1,17:00,April,2016,2016-04
10822,2016-04-01 18:00:00,2608,11.0,11.0,50.0,19.5,2.0,0.0,0.0,0.0,Friday,1,18:00,April,2016,2016-04
10823,2016-04-01 19:00:00,1560,10.5,9.5,56.0,14.0,1.0,0.0,0.0,0.0,Friday,1,19:00,April,2016,2016-04
10824,2016-04-01 20:00:00,855,10.0,8.0,64.5,15.0,1.0,0.0,0.0,0.0,Friday,1,20:00,April,2016,2016-04
10825,2016-04-01 21:00:00,620,9.0,7.0,68.5,13.0,1.0,0.0,0.0,0.0,Friday,1,21:00,April,2016,2016-04
10826,2016-04-01 22:00:00,586,9.0,7.0,68.5,13.0,1.0,0.0,0.0,0.0,Friday,1,22:00,April,2016,2016-04
10827,2016-04-01 23:00:00,526,9.0,7.0,64.0,12.0,1.0,0.0,0.0,0.0,Friday,1,23:00,April,2016,2016-04
10828,2016-04-02 00:00:00,363,9.0,7.0,62.0,12.0,1.0,0.0,1.0,0.0,Saturday,2,00:00,April,2016,2016-04
10829,2016-04-02 01:00:00,299,9.0,7.0,58.0,14.0,1.0,0.0,1.0,0.0,Saturday,2,01:00,April,2016,2016-04
10830,2016-04-02 02:00:00,238,9.0,7.0,60.0,15.0,1.0,0.0,1.0,0.0,Saturday,2,02:00,April,2016,2016-04
10831,2016-04-02 03:00:00,132,9.0,7.0,62.0,13.0,1.0,0.0,1.0,0.0,Saturday,2,03:00,April,2016,2016-04
10832,2016-04-02 04:00:00,102,9.0,7.0,66.0,12.0,1.0,0.0,1.0,0.0,Saturday,2,04:00,April,2016,2016-04
10833,2016-04-02 05:00:00,94,9.0,7.0,68.5,11.0,1.0,0.0,1.0,0.0,Saturday,2,05:00,April,2016,2016-04
10834,2016-04-02 06:00:00,108,9.0,7.0,71.0,13.0,1.0,0.0,1.0,0.0,Saturday,2,06:00,April,2016,2016-04
10835,2016-04-02 07:00:00,237,10.0,8.0,69.0,11.0,1.0,0.0,1.0,0.0,Saturday,2,07:00,April,2016,2016-04
10836,2016-04-02 08:00:00,480,10.5,9.5,64.5,11.0,1.0,0.0,1.0,0.0,Saturday,2,08:00,April,2016,2016-04
10837,2016-04-02 09:00:00,900,12.0,12.0,51.0,16.0,1.0,0.0,1.0,0.0,Saturday,2,09:00,April,2016,2016-04
10838,2016-04-02 10:00:00,1446,13.0,13.0,47.0,18.0,1.0,0.0,1.0,0.0,Saturday,2,10:00,April,2016,2016-04
10839,2016-04-02 11:00:00,2067,13.5,13.5,44.0,20.0,2.0,0.0,1.0,0.0,Saturday,2,11:00,April,2016,2016-04
10840,2016-04-02 12:00:00,2803,14.0,14.0,41.0,20.0,2.0,0.0,1.0,0.0,Saturday,2,12:00,April,2016,2016-04
10841,2016-04-02 13:00:00,2883,14.5,14.5,37.5,17.0,1.0,0.0,1.0,0.0,Saturday,2,13:00,April,2016,2016-04
10842,2016-04-02 14:00:00,3096,15.0,15.0,37.5,13.0,1.0,0.0,1.0,0.0,Saturday,2,14:00,April,2016,2016-04
10843,2016-04-02 15:00:00,3201,14.5,14.5,37.5,15.0,1.0,0.0,1.0,0.0,Saturday,2,15:00,April,2016,2016-04
10844,2016-04-02 16:00:00,2601,13.5,13.5,42.5,19.0,7.0,0.0,1.0,0.0,Saturday,2,16:00,April,2016,2016-04
10845,2016-04-02 17:00:00,1341,11.5,11.5,59.0,21.0,7.0,0.0,1.0,0.0,Saturday,2,17:00,April,2016,2016-04
10846,2016-04-02 18:00:00,748,10.5,9.5,62.5,15.0,7.0,0.0,1.0,0.0,Saturday,2,18:00,April,2016,2016-04
10847,2016-04-02 19:00:00,400,9.0,6.5,84.5,14.0,7.0,0.0,1.0,0.0,Saturday,2,19:00,April,2016,2016-04
10848,2016-04-02 20:00:00,187,9.0,7.0,87.0,13.0,7.0,0.0,1.0,0.0,Saturday,2,20:00,April,2016,2016-04
10849,2016-04-02 21:00:00,189,8.0,5.0,93.0,16.0,7.0,0.0,1.0,0.0,Saturday,2,21:00,April,2016,2016-04
10850,2016-04-02 22:00:00,218,8.0,5.0,93.0,15.0,7.0,0.0,1.0,0.0,Saturday,2,22:00,April,2016,2016-04
10851,2016-04-02 23:00:00,234,8.0,6.0,93.0,12.0,7.0,0.0,1.0,0.0,Saturday,2,23:00,April,2016,2016-04
10852,2016-04-03 00:00:00,284,8.5,6.5,97.0,10.0,7.0,0.0,1.0,0.0,Sunday,3,00:00,April,2016,2016-04
10853,2016-04-03 01:00:00,198,9.0,8.0,94.0,6.5,7.0,0.0,1.0,0.0,Sunday,3,01:00,April,2016,2016-04
10854,2016-04-03 02:00:00,158,9.0,8.0,94.0,7.5,7.0,0.0,1.0,0.0,Sunday,3,02:00,April,2016,2016-04
10855,2016-04-03 03:00:00,99,9.0,8.0,90.5,8.0,7.0,0.0,1.0,0.0,Sunday,3,03:00,April,2016,2016-04
10856,2016-04-03 04:00:00,93,9.0,7.0,87.0,13.0,7.0,0.0,1.0,0.0,Sunday,3,04:00,April,2016,2016-04
10857,2016-04-03 05:00:00,69,9.0,7.5,87.0,12.0,4.0,0.0,1.0,0.0,Sunday,3,05:00,April,2016,2016-04
10858,2016-04-03 06:00:00,93,8.5,8.0,87.0,5.0,3.0,0.0,1.0,0.0,Sunday,3,06:00,April,2016,2016-04
10859,2016-04-03 07:00:00,152,8.0,7.0,87.0,6.5,2.0,0.0,1.0,0.0,Sunday,3,07:00,April,2016,2016-04
10860,2016-04-03 08:00:00,320,9.0,7.5,87.0,9.5,2.0,0.0,1.0,0.0,Sunday,3,08:00,April,2016,2016-04
